week timestamp,track name,arist name,last position,weeks on list,rank,genres
2002-01-25,OVERCOME,Live,3,7,1,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge', 'rock']"
2002-01-25,FREELOVE,Depeche Mode,1,11,2,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
2002-01-25,MY SACRIFICE,Creed,4,8,3,"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']"
2002-01-25,IN THE END,Linkin Park,2,15,4,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
2002-01-25,WALK ON,U2,5,12,5,"['irish rock', 'permanent wave', 'rock']"
2002-01-25,HOW YOU REMIND ME,Nickelback,8,4,6,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']"
2002-01-25,NIEKOCHANA,O.N.A.,7,14,7,[]
2002-01-25,SOMETHING STUPID,Robbie Williams & Nicole Kidman,6,10,8,['Other']
2002-01-25,IN MY SECRET LIFE,Leonard Cohen,9,18,9,"['canadian singer-songwriter', 'folk', 'folk rock', 'melancholia', 'permanent wave', 'singer-songwriter']"
2002-01-25,LOVERS ROCK,Sade,14,6,10,"['british soul', 'neo soul', 'sophisti-pop']"
2002-01-25,"LACZMY SIE W PARY, KOCHAJMY SIE",Kult,12,4,11,['new french touch']
2002-01-25,CUT HERE,The Cure,11,14,12,"['new wave', 'permanent wave', 'rock', 'uk post-punk']"
2002-01-25,I'LL TAKE THE RAIN,R.E.M.,13,9,13,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']"
2002-01-25,HANDS CLEAN,Alanis Morissette,19,3,14,"['canadian pop', 'canadian singer-songwriter', 'lilith', 'pop rock', 'singer-songwriter']"
2002-01-25,FREEDOM,Paul McCartney,15,8,15,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
2002-01-25,GOD GAVE ME EVERYTHING,Mick Jagger & Lenny Kravitz,10,11,16,['Other']
2002-01-25,TIME IS TICKING OUT,The Cranberries,20,3,17,"['irish rock', 'pop rock']"
2002-01-25,PAGAN POETRY,Björk,17,12,18,"['art pop', 'electronica', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'icelandic singer-songwriter', 'metropopolis', 'permanent wave', 'trip hop']"
2002-01-25,NIE POKONASZ MILOSCI,Robert Gawliński,18,12,19,"['classic polish pop', 'polish pop', 'polish rock']"
2002-01-25,MAY IT BE,Enya,N,1,20,"['celtic', 'middle earth']"
2002-01-25,"CISZA, JA I CZAS",Hey,16,19,21,"['alt z', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop', 'social media pop']"
2002-01-25,BAILA (SEXY THING),Zucchero,21,13,22,"['classic italian pop', 'italian adult pop', 'italian pop rock']"
2002-01-25,JAZDA,T.Love,23,13,23,"['polish pop', 'polish reggae', 'polish rock']"
2002-01-25,[sic!],Hey,N,1,24,"['alt z', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop', 'social media pop']"
2002-01-25,AMSTERDAM,Negatyw,27,2,25,['polish alternative rock']
2002-01-25,JESZCZE JEDEN POCALUNEK,Maanam,26,5,26,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
2002-01-25,MOI...LOLITA,Alizee,22,19,27,['french pop']
2002-01-25,STRANGE LITTLE GIRL,Tori Amos,24,22,28,"['art pop', 'dark pop', 'ectofolk', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']"
2002-01-25,HE'S THE MAN,Mark Knopfler,25,10,29,"['album rock', 'classic rock', 'folk rock', 'mellow gold']"
2002-01-25,JAK CZLOWIEK UPARTY,Ewa Bem,30,2,30,['classic polish pop']
2002-02-01,OVERCOME,Live,1,8,1,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge', 'rock']"
2002-02-01,FREELOVE,Depeche Mode,2,12,2,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
2002-02-01,MY SACRIFICE,Creed,3,9,3,"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']"
2002-02-01,HOW YOU REMIND ME,Nickelback,6,5,4,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']"
2002-02-01,IN THE END,Linkin Park,4,16,5,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
2002-02-01,NIEKOCHANA,O.N.A.,7,15,6,[]
2002-02-01,SOMETHING STUPID,Robbie Williams & Nicole Kidman,8,11,7,['Other']
2002-02-01,"LACZMY SIE W PARY, KOCHAJMY SIE",Kult,11,5,8,['new french touch']
2002-02-01,[sic!],Hey,24,2,9,"['alt z', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop', 'social media pop']"
2002-02-01,LOVERS ROCK,Sade,10,7,10,"['british soul', 'neo soul', 'sophisti-pop']"
2002-02-01,HANDS CLEAN,Alanis Morissette,14,4,11,"['canadian pop', 'canadian singer-songwriter', 'lilith', 'pop rock', 'singer-songwriter']"
2002-02-01,MAY IT BE,Enya,20,2,12,"['celtic', 'middle earth']"
2002-02-01,WALK ON,U2,5,13,13,"['irish rock', 'permanent wave', 'rock']"
2002-02-01,I'LL TAKE THE RAIN,R.E.M.,13,10,14,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']"
2002-02-01,FREEDOM,Paul McCartney,15,9,15,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
2002-02-01,TIME IS TICKING OUT,The Cranberries,17,4,16,"['irish rock', 'pop rock']"
2002-02-01,PAGAN POETRY,Björk,18,13,17,"['art pop', 'electronica', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'icelandic singer-songwriter', 'metropopolis', 'permanent wave', 'trip hop']"
2002-02-01,CUT HERE,The Cure,12,15,18,"['new wave', 'permanent wave', 'rock', 'uk post-punk']"
2002-02-01,IN MY SECRET LIFE,Leonard Cohen,9,19,19,"['canadian singer-songwriter', 'folk', 'folk rock', 'melancholia', 'permanent wave', 'singer-songwriter']"
2002-02-01,NIE POKONASZ MILOSCI,Robert Gawliński,19,13,20,"['classic polish pop', 'polish pop', 'polish rock']"
2002-02-01,GOD GAVE ME EVERYTHING,Mick Jagger & Lenny Kravitz,16,12,21,['Other']
2002-02-01,JAK CZLOWIEK UPARTY,Ewa Bem,30,3,22,['classic polish pop']
2002-02-01,"CISZA, JA I CZAS",Hey,21,20,23,"['alt z', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop', 'social media pop']"
2002-02-01,JAZDA,T.Love,23,14,24,"['polish pop', 'polish reggae', 'polish rock']"
2002-02-01,CHLOPIEC Z PLASTELINY,Lenny Valentino,N,1,25,[]
2002-02-01,MOI...LOLITA,Alizee,27,20,26,['french pop']
2002-02-01,AMSTERDAM,Negatyw,25,3,27,['polish alternative rock']
2002-02-01,STRANGE LITTLE GIRL,Tori Amos,28,23,28,"['art pop', 'dark pop', 'ectofolk', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']"
2002-02-01,BAILA (SEXY THING),Zucchero,22,14,29,"['classic italian pop', 'italian adult pop', 'italian pop rock']"
2002-02-01,JESZCZE JEDEN POCALUNEK,Maanam,26,6,30,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
2002-02-08,MY SACRIFICE,Creed,3,10,1,"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']"
2002-02-08,HOW YOU REMIND ME,Nickelback,4,6,2,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']"
2002-02-08,FREELOVE,Depeche Mode,2,13,3,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
2002-02-08,OVERCOME,Live,1,9,4,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge', 'rock']"
2002-02-08,IN THE END,Linkin Park,5,17,5,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
2002-02-08,MAY IT BE,Enya,12,3,6,"['celtic', 'middle earth']"
2002-02-08,NIEKOCHANA,O.N.A.,6,16,7,[]
2002-02-08,HANDS CLEAN,Alanis Morissette,11,5,8,"['canadian pop', 'canadian singer-songwriter', 'lilith', 'pop rock', 'singer-songwriter']"
2002-02-08,[sic!],Hey,9,3,9,"['alt z', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop', 'social media pop']"
2002-02-08,LOVERS ROCK,Sade,10,8,10,"['british soul', 'neo soul', 'sophisti-pop']"
2002-02-08,SOMETHING STUPID,Robbie Williams & Nicole Kidman,7,12,11,['Other']
2002-02-08,"LACZMY SIE W PARY, KOCHAJMY SIE",Kult,8,6,12,['new french touch']
2002-02-08,WALK ON,U2,13,14,13,"['irish rock', 'permanent wave', 'rock']"
2002-02-08,I'LL TAKE THE RAIN,R.E.M.,14,11,14,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']"
2002-02-08,TIME IS TICKING OUT,The Cranberries,16,5,15,"['irish rock', 'pop rock']"
2002-02-08,FREEDOM,Paul McCartney,15,10,16,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
2002-02-08,CUT HERE,The Cure,18,16,17,"['new wave', 'permanent wave', 'rock', 'uk post-punk']"
2002-02-08,IN MY SECRET LIFE,Leonard Cohen,19,20,18,"['canadian singer-songwriter', 'folk', 'folk rock', 'melancholia', 'permanent wave', 'singer-songwriter']"
2002-02-08,JAK CZLOWIEK UPARTY,Ewa Bem,22,4,19,['classic polish pop']
2002-02-08,NIE POKONASZ MILOSCI,Robert Gawliński,20,14,20,"['classic polish pop', 'polish pop', 'polish rock']"
2002-02-08,PAGAN POETRY,Björk,17,14,21,"['art pop', 'electronica', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'icelandic singer-songwriter', 'metropopolis', 'permanent wave', 'trip hop']"
2002-02-08,GOD GAVE ME EVERYTHING,Mick Jagger & Lenny Kravitz,21,13,22,['Other']
2002-02-08,AMSTERDAM,Negatyw,27,4,23,['polish alternative rock']
2002-02-08,CHLOPIEC Z PLASTELINY,Lenny Valentino,25,2,24,[]
2002-02-08,"CISZA, JA I CZAS",Hey,23,21,25,"['alt z', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop', 'social media pop']"
2002-02-08,MOI...LOLITA,Alizee,26,21,26,['french pop']
2002-02-08,MY SWEET LORD,George Harrison,N,1,27,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
2002-02-08,JAZDA,T.Love,24,15,28,"['polish pop', 'polish reggae', 'polish rock']"
2002-02-08,WATERFALL,Brainstorm,N,1,29,['p funk']
2002-02-08,AFTERNOON,Pat Metheny Group,N,1,30,"['ecm-style jazz', 'jazz fusion']"
2002-02-15,HOW YOU REMIND ME,Nickelback,2,7,1,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']"
2002-02-15,MY SACRIFICE,Creed,1,11,2,"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']"
2002-02-15,FREELOVE,Depeche Mode,3,14,3,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
2002-02-15,OVERCOME,Live,4,10,4,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge', 'rock']"
2002-02-15,MAY IT BE,Enya,6,4,5,"['celtic', 'middle earth']"
2002-02-15,HANDS CLEAN,Alanis Morissette,8,6,6,"['canadian pop', 'canadian singer-songwriter', 'lilith', 'pop rock', 'singer-songwriter']"
2002-02-15,[sic!],Hey,9,4,7,"['alt z', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop', 'social media pop']"
2002-02-15,IN THE END,Linkin Park,5,18,8,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
2002-02-15,NIEKOCHANA,O.N.A.,7,17,9,[]
2002-02-15,LOVERS ROCK,Sade,10,9,10,"['british soul', 'neo soul', 'sophisti-pop']"
2002-02-15,TIME IS TICKING OUT,The Cranberries,15,6,11,"['irish rock', 'pop rock']"
2002-02-15,"LACZMY SIE W PARY, KOCHAJMY SIE",Kult,12,7,12,['new french touch']
2002-02-15,SOMETHING STUPID,Robbie Williams & Nicole Kidman,11,13,13,['Other']
2002-02-15,I'LL TAKE THE RAIN,R.E.M.,14,12,14,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']"
2002-02-15,WALK ON,U2,13,15,15,"['irish rock', 'permanent wave', 'rock']"
2002-02-15,JAK CZLOWIEK UPARTY,Ewa Bem,19,5,16,['classic polish pop']
2002-02-15,CUT HERE,The Cure,17,17,17,"['new wave', 'permanent wave', 'rock', 'uk post-punk']"
2002-02-15,IN MY SECRET LIFE,Leonard Cohen,18,21,18,"['canadian singer-songwriter', 'folk', 'folk rock', 'melancholia', 'permanent wave', 'singer-songwriter']"
2002-02-15,FREEDOM,Paul McCartney,16,11,19,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
2002-02-15,CHLOPIEC Z PLASTELINY,Lenny Valentino,24,3,20,[]
2002-02-15,AMSTERDAM,Negatyw,23,5,21,['polish alternative rock']
2002-02-15,PAGAN POETRY,Björk,21,15,22,"['art pop', 'electronica', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'icelandic singer-songwriter', 'metropopolis', 'permanent wave', 'trip hop']"
2002-02-15,MY SWEET LORD,George Harrison,27,2,23,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
2002-02-15,NIE POKONASZ MILOSCI,Robert Gawliński,20,15,24,"['classic polish pop', 'polish pop', 'polish rock']"
2002-02-15,WATERFALL,Brainstorm,29,2,25,['p funk']
2002-02-15,FREEEK!,George Michael,N,1,26,[]
2002-02-15,AFTERNOON,Pat Metheny Group,30,2,27,"['ecm-style jazz', 'jazz fusion']"
2002-02-15,GOD GAVE ME EVERYTHING,Mick Jagger & Lenny Kravitz,22,14,28,['Other']
2002-02-15,FLY WITH ME,Underground,N,1,29,"['alternative rock', 'art rock', 'classic rock', 'folk rock', 'melancholia', 'permanent wave', 'protopunk', 'psychedelic rock', 'rock']"
2002-02-15,ZEJDZ ZE MNIE,Voo Voo,N,1,30,"['classic polish pop', 'polish alternative', 'polish blues', 'polish post-punk', 'polish rock']"
2002-02-22,MY SACRIFICE,Creed,2,12,1,"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']"
2002-02-22,HOW YOU REMIND ME,Nickelback,1,8,2,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']"
2002-02-22,MAY IT BE,Enya,5,5,3,"['celtic', 'middle earth']"
2002-02-22,HANDS CLEAN,Alanis Morissette,6,7,4,"['canadian pop', 'canadian singer-songwriter', 'lilith', 'pop rock', 'singer-songwriter']"
2002-02-22,OVERCOME,Live,4,11,5,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge', 'rock']"
2002-02-22,[sic!],Hey,7,5,6,"['alt z', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop', 'social media pop']"
2002-02-22,FREELOVE,Depeche Mode,3,15,7,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
2002-02-22,IN THE END,Linkin Park,8,19,8,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
2002-02-22,TIME IS TICKING OUT,The Cranberries,11,7,9,"['irish rock', 'pop rock']"
2002-02-22,NIEKOCHANA,O.N.A.,9,18,10,[]
2002-02-22,LOVERS ROCK,Sade,10,10,11,"['british soul', 'neo soul', 'sophisti-pop']"
2002-02-22,"LACZMY SIE W PARY, KOCHAJMY SIE",Kult,12,8,12,['new french touch']
2002-02-22,FREEEK!,George Michael,26,2,13,[]
2002-02-22,MY SWEET LORD,George Harrison,23,3,14,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
2002-02-22,SOMETHING STUPID,Robbie Williams & Nicole Kidman,13,14,15,['Other']
2002-02-22,I'LL TAKE THE RAIN,R.E.M.,14,13,16,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']"
2002-02-22,AMSTERDAM,Negatyw,21,6,17,['polish alternative rock']
2002-02-22,CHLOPIEC Z PLASTELINY,Lenny Valentino,20,4,18,[]
2002-02-22,CUT HERE,The Cure,17,18,19,"['new wave', 'permanent wave', 'rock', 'uk post-punk']"
2002-02-22,IN MY SECRET LIFE,Leonard Cohen,18,22,20,"['canadian singer-songwriter', 'folk', 'folk rock', 'melancholia', 'permanent wave', 'singer-songwriter']"
2002-02-22,FLY WITH ME,Underground,29,2,21,"['alternative rock', 'art rock', 'classic rock', 'folk rock', 'melancholia', 'permanent wave', 'protopunk', 'psychedelic rock', 'rock']"
2002-02-22,JAK CZLOWIEK UPARTY,Ewa Bem,16,6,22,['classic polish pop']
2002-02-22,AFTERNOON,Pat Metheny Group,27,3,23,"['ecm-style jazz', 'jazz fusion']"
2002-02-22,WATERFALL,Brainstorm,25,3,24,['p funk']
2002-02-22,WIEJE,Lech Janerka,N,1,25,"['polish post-punk', 'polish punk', 'polish rock']"
2002-02-22,WALK ON,U2,15,16,26,"['irish rock', 'permanent wave', 'rock']"
2002-02-22,FREEDOM,Paul McCartney,19,12,27,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
2002-02-22,PAGAN POETRY,Björk,22,16,28,"['art pop', 'electronica', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'icelandic singer-songwriter', 'metropopolis', 'permanent wave', 'trip hop']"
2002-02-22,ALIVE,P.O.D.,N,1,29,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rap rock']"
2002-02-22,ZEJDZ ZE MNIE,Voo Voo,30,2,30,"['classic polish pop', 'polish alternative', 'polish blues', 'polish post-punk', 'polish rock']"
2002-03-01,HOW YOU REMIND ME,Nickelback,2,9,1,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']"
2002-03-01,MY SACRIFICE,Creed,1,13,2,"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']"
2002-03-01,[sic!],Hey,6,6,3,"['alt z', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop', 'social media pop']"
2002-03-01,HANDS CLEAN,Alanis Morissette,4,8,4,"['canadian pop', 'canadian singer-songwriter', 'lilith', 'pop rock', 'singer-songwriter']"
2002-03-01,MAY IT BE,Enya,3,6,5,"['celtic', 'middle earth']"
2002-03-01,OVERCOME,Live,5,12,6,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge', 'rock']"
2002-03-01,FREEEK!,George Michael,13,3,7,[]
2002-03-01,FREELOVE,Depeche Mode,7,16,8,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
2002-03-01,IN THE END,Linkin Park,8,20,9,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
2002-03-01,MY SWEET LORD,George Harrison,14,4,10,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
2002-03-01,LOVERS ROCK,Sade,11,11,11,"['british soul', 'neo soul', 'sophisti-pop']"
2002-03-01,JAK CZLOWIEK UPARTY,Ewa Bem,22,7,12,['classic polish pop']
2002-03-01,AFTERNOON,Pat Metheny Group,23,4,13,"['ecm-style jazz', 'jazz fusion']"
2002-03-01,TIME IS TICKING OUT,The Cranberries,9,8,14,"['irish rock', 'pop rock']"
2002-03-01,WATERFALL,Brainstorm,24,4,15,['p funk']
2002-03-01,AMSTERDAM,Negatyw,17,7,16,['polish alternative rock']
2002-03-01,NIEKOCHANA,O.N.A.,10,19,17,[]
2002-03-01,FLY WITH ME,Underground,21,3,18,"['alternative rock', 'art rock', 'classic rock', 'folk rock', 'melancholia', 'permanent wave', 'protopunk', 'psychedelic rock', 'rock']"
2002-03-01,WIEJE,Lech Janerka,25,2,19,"['polish post-punk', 'polish punk', 'polish rock']"
2002-03-01,ALIVE,P.O.D.,29,2,20,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rap rock']"
2002-03-01,"LACZMY SIE W PARY, KOCHAJMY SIE",Kult,12,9,21,['new french touch']
2002-03-01,I'LL TAKE THE RAIN,R.E.M.,16,14,22,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']"
2002-03-01,GOODNIGHT LOVERS,Depeche Mode,N,1,23,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
2002-03-01,CUT HERE,The Cure,19,19,24,"['new wave', 'permanent wave', 'rock', 'uk post-punk']"
2002-03-01,CHLOPIEC Z PLASTELINY,Lenny Valentino,18,5,25,[]
2002-03-01,ZEJDZ ZE MNIE,Voo Voo,30,3,26,"['classic polish pop', 'polish alternative', 'polish blues', 'polish post-punk', 'polish rock']"
2002-03-01,SOMETHING STUPID,Robbie Williams & Nicole Kidman,15,15,27,['Other']
2002-03-01,IN MY SECRET LIFE,Leonard Cohen,20,23,28,"['canadian singer-songwriter', 'folk', 'folk rock', 'melancholia', 'permanent wave', 'singer-songwriter']"
2002-03-01,NA DŁONI,Anna Maria Jopek,N,1,29,['classic polish pop']
2002-03-01,UNTIL...,Sting,N,1,30,"['permanent wave', 'soft rock', 'sophisti-pop']"
1984-04-14,WOULDN'T IT BE GOOD,Nik Kershaw,6,7,1,"['europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
1984-04-14,THE LION'S MOUTH,Kajagoogoo,2,6,2,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
1984-04-14,HEART FROM THE START,Classix Nouveaux,1,9,3,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
1984-04-14,"NO FEAR, NO HATE, NO PAIN, NO BROKEN HEART",Eurythmics,15,4,4,"['art rock', 'dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'sophisti-pop', 'synthpop']"
1984-04-14,MAŁPA I JA,Bajm,9,6,5,"['polish pop', 'polish rock']"
1984-04-14,"AKU-HARA, KRAJ ZE SNU",Lombard,4,10,6,['corridos clasicos']
1984-04-14,THRILLER,Michael Jackson,7,5,7,"['pop', 'r&b', 'soul']"
1984-04-14,CHENKO,Red Box,8,6,8,['sophisti-pop']
1984-04-14,STILL LOVING YOU,Scorpions,5,8,9,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']"
1984-04-14,?,Nena,11,6,10,"['german pop', 'german rock', 'new wave pop']"
1984-04-14,NA TO NIE MA CENY,Oddział Zamknięty,3,8,11,['polish punk']
1984-04-14,TO TYLKO TANGO,Maanam,10,16,12,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
1984-04-14,KRAKOWSKI SPLEEN,Maanam,34,3,13,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
1984-04-14,HIDE AND SEEK,Howard Jones,20,5,14,"['mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'soft rock', 'synthpop']"
1984-04-14,HELLO,Lionel Richie,16,7,15,"['adult standards', 'disco', 'mellow gold', 'quiet storm', 'soft rock']"
1984-04-14,MY GUY'S MAD AT ME,Tracey Ullman,31,3,16,"['classic uk pop', 'new wave pop']"
1984-04-14,AGAINST ALL ODDS (TAKE A LOOK AT ME NOW),Phil Collins,30,4,17,"['mellow gold', 'rock drums', 'soft rock']"
1984-04-14,(FEELS LIKE) HEAVEN,Fiction Factory,18,8,18,"['new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'synthpop']"
1984-04-14,ZIMNE KINO,Kapitan Nemo,17,7,19,['polish synthpop']
1984-04-14,KARA ŚMIERCI,Kombi,21,5,20,"['classic russian pop', 'russian pop', 'soviet synthpop']"
1984-04-14,ADULT EDUCATION,Daryl Hall & John Oates,28,8,21,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
1984-04-14,IT'S A MIRACLE,Culture Club,27,4,22,"['disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
